head	relation	tail
char_artist	PARTECIPA_COME_SOGGETTO	evt_battle_begins
char_artist	PARTECIPA_COME_SOGGETTO	evt_monster_appears
char_artist	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_retreat
char_enemy	COME	OPPONENTE_ANTAGONISTA
char_enemy	PARTECIPA_COME_OPPONENTE_RIVALE	evt_enemy_attack
char_enemy	PARTECIPA_COME_OPPONENTE_RIVALE	evt_monster_fires
char_enemy	PARTECIPA_COME_OPPONENTE_RIVALE	evt_first_trench_lost
char_enemy	PARTECIPA_COME_OPPONENTE_RIVALE	evt_monster_crosses_trench
char_enemy	PARTECIPA_COME_OPPONENTE_RIVALE	evt_monster_advances
char_defenders	COME	SOGGETTO_EROE
char_defenders	PARTECIPA_COME_SOGGETTO	evt_enemy_attack
char_defenders	PARTECIPA_COME_SOGGETTO	evt_monster_fires
char_defenders	PARTECIPA_COME_SOGGETTO	evt_first_trench_lost
char_defenders	PARTECIPA_COME_SOGGETTO	evt_monster_crosses_trench
char_defenders	PARTECIPA_COME_SOGGETTO	evt_monster_advances
char_defenders	PARTECIPA_COME_SOGGETTO	evt_retreat
evt_battle_begins	COME	LOTTA_SCONTRO
evt_battle_begins	AVVIENE_IN	loc_hackbone_hut_trenches
evt_enemy_attack	COME	LOTTA_SCONTRO
evt_enemy_attack	AVVIENE_DOPO	evt_battle_begins
evt_enemy_attack	AVVIENE_IN	loc_broad_level_ground
evt_search_lights	AVVIENE_DOPO	evt_enemy_attack
evt_shrapnel_fire	AVVIENE_DOPO	evt_search_lights
evt_monster_appears	COME	RIVELAZIONE_SCOPERTA
evt_monster_appears	AVVIENE_DOPO	evt_shrapnel_fire
evt_monster_appears	AVVIENE_IN	loc_ridge
evt_monster_fires	AVVIENE_DOPO	evt_monster_appears
evt_dawn_breaks	AVVIENE_DOPO	evt_monster_fires
evt_monsters_revealed	AVVIENE_DOPO	evt_dawn_breaks
evt_monsters_revealed	AVVIENE_IN	loc_first_trench
evt_first_trench_lost	COME	SCONFITTA
evt_first_trench_lost	AVVIENE_DOPO	evt_monsters_revealed
evt_monster_crosses_trench	AVVIENE_DOPO	evt_first_trench_lost
evt_monster_crosses_trench	AVVIENE_IN	loc_first_trench
evt_monster_advances	AVVIENE_DOPO	evt_monster_crosses_trench
evt_retreat	COME	SPOSTAMENTO_VIAGGIO
evt_retreat	AVVIENE_DOPO	evt_monster_advances
evt_retreat	AVVIENE_IN	loc_second_trench
evt_retreat	AVVIENE_DOPO	evt_men_fire
evt_retreat	AVVIENE_IN	loc_trenches
evt_retreat	AVVIENE_DOPO	evt_crossing_trench
evt_retreat	AVVIENE_DOPO	evt_charge
loc_hackbone_hut_trenches	COME	CAMPO_DI_BATTAGLIA
loc_ridge	COME	CAMPO_DI_BATTAGLIA
loc_first_trench	COME	RIFUGIO
loc_tent_camp	COME	AL_CHIUSO
evt_crossing_trench	COME	LOTTA_SCONTRO
evt_crossing_trench	AVVIENE_IN	loc_trenches
evt_machine_advances	AVVIENE_DOPO	evt_crossing_trench
evt_machine_advances	AVVIENE_IN	loc_slope
evt_men_fire	AVVIENE_DOPO	evt_machine_advances
evt_men_fire	AVVIENE_IN	loc_trenches
evt_panic_crowd	AVVIENE_DOPO	evt_retreat
evt_panic_crowd	AVVIENE_IN	loc_zigzag_ditch
evt_second_monster	AVVIENE_DOPO	evt_panic_crowd
evt_scramble_retreat	AVVIENE_DOPO	evt_second_monster
evt_halt_ridge	AVVIENE_DOPO	evt_scramble_retreat
evt_halt_ridge	AVVIENE_IN	loc_ridge
evt_machines_advance_line	COME	LOTTA_SCONTRO
evt_machines_advance_line	AVVIENE_IN	loc_trench_defences
evt_gun_fire	AVVIENE_DOPO	evt_machines_advance_line
evt_decision_stay	AVVIENE_DOPO	evt_gun_fire
evt_decision_stay	AVVIENE_DOPO	evt_assault_dawn
loc_zigzag_ditch	COME	RIFUGIO
loc_plain	COME	ALL_APERTO
loc_plain	AVVIENE_IN	evt_cavalry_emergence
loc_plain	COME	CAMPO_DI_BATTAGLIA
obj_land_ironclads	PARTECIPA_COME_SOGGETTO	evt_machines_advance_line
obj_land_ironclads	PARTECIPA_COME_SOGGETTO	evt_assault_dawn
obj_land_ironclads	PARTECIPA_COME_OPPONENTE_RIVALE	evt_half_battery_fight
obj_land_ironclads	PARTECIPA_COME_SOGGETTO	evt_gunners_killed
obj_land_ironclads	PARTECIPA_COME_SOGGETTO	evt_final_victory
char_defender_general	PARTECIPA_COME_OPPONENTE_RIVALE	evt_assault_dawn
char_gunners	PARTECIPA_COME_OPPONENTE_RIVALE	evt_assault_dawn
char_gunners	PARTECIPA_COME_SOGGETTO	evt_half_battery_fight
char_gunners	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_gunners_killed
char_gunners	PARTECIPA_COME_SOGGETTO	evt_surrender
char_ironclad_captain	PARTECIPA_COME_DESTINANTE	evt_final_victory
char_riflemen	PARTECIPA_COME_SOGGETTO	evt_assault_dawn
char_engineers	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_assault_dawn
char_prisoners	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_final_victory
evt_assault_dawn	COME	LOTTA_SCONTRO
evt_assault_dawn	AVVIENE_IN	loc_ridge
evt_assault_dawn	AVVIENE_IN	loc_trenches
evt_half_battery_fight	COME	LOTTA_SCONTRO
evt_half_battery_fight	AVVIENE_DOPO	evt_assault_dawn
evt_half_battery_fight	AVVIENE_IN	loc_ridge
evt_ironclad_visible	COME	RIVELAZIONE_SCOPERTA
evt_ironclad_visible	AVVIENE_DOPO	evt_half_battery_fight
evt_ironclad_visible	AVVIENE_IN	loc_ridge
evt_gunners_killed	COME	LOTTA_SCONTRO
evt_gunners_killed	AVVIENE_DOPO	evt_ironclad_visible
evt_surrender	COME	SCONFITTA
evt_surrender	AVVIENE_DOPO	evt_gunners_killed
evt_correspondent_escape	COME	SPOSTAMENTO_VIAGGIO
evt_correspondent_escape	AVVIENE_DOPO	evt_surrender
evt_correspondent_escape	AVVIENE_IN	loc_gully
evt_ironclad_description	COME	RIVELAZIONE_SCOPERTA
evt_ironclad_description	AVVIENE_DOPO	evt_surrender
evt_final_victory	COME	VITTORIA
evt_final_victory	AVVIENE_DOPO	evt_ironclad_description
evt_final_victory	AVVIENE_IN	loc_crest
evt_final_victory	AVVIENE_DOPO	evt_adventures
loc_gully	COME	RIFUGIO
loc_crest	COME	CAMPO_DI_BATTAGLIA
char_cavalry	COME	OPPONENTE_ANTAGONISTA
char_cavalry	PARTECIPA_COME_SOGGETTO	evt_charge
char_cavalry	PARTECIPA_COME_SOGGETTO	evt_surrender_horsemen
char_cavalry	PARTECIPA_COME_SOGGETTO	evt_cavalry_emergence
char_cavalry	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_capture
char_cyclists	COME	AIUTANTE_MAGICO
char_cyclists	PARTECIPA_COME_SOGGETTO	evt_retreat
char_ironclad_crew	PARTECIPA_COME_SOGGETTO	evt_capture
evt_adventures	COME	PREDICAMENTO
evt_horse_theft	AVVIENE_DOPO	evt_adventures
evt_horse_broken	AVVIENE_DOPO	evt_horse_theft
evt_horse_shot	AVVIENE_DOPO	evt_horse_broken
evt_squad_company	AVVIENE_DOPO	evt_horse_shot
evt_quarrel	AVVIENE_DOPO	evt_squad_company
evt_charge	AVVIENE_DOPO	evt_quarrel
evt_charge	COME	LOTTA_SCONTRO
evt_surrender_horsemen	AVVIENE_DOPO	evt_retreat
evt_surrender_horsemen	COME	SCONFITTA
evt_ironclad_threat	AVVIENE_DOPO	evt_surrender_horsemen
evt_blister	AVVIENE_DOPO	evt_ironclad_threat
evt_peace_decision	AVVIENE_DOPO	evt_blister
evt_final_surrender	AVVIENE_DOPO	evt_peace_decision
evt_final_surrender	COME	SCONFITTA
evt_cavalry_emergence	AVVIENE_DOPO	evt_final_surrender
evt_medical_attendance	AVVIENE_DOPO	evt_cavalry_emergence
evt_capture	AVVIENE_DOPO	evt_medical_attendance
evt_capture	COME	SCONFITTA
loc_stone_wall	AVVIENE_IN	evt_charge
loc_stone_wall	COME	SPAZIO_STRATEGICO
loc_scrubby_place	AVVIENE_IN	evt_peace_decision
loc_scrubby_place	COME	RIFUGIO
loc_river	COME	ALL_APERTO
loc_road_bridge	AVVIENE_IN	evt_capture
loc_road_bridge	COME	SPAZIO_STRATEGICO
loc_railway_bridge	AVVIENE_IN	evt_capture
loc_railway_bridge	COME	SPAZIO_STRATEGICO
