head	relation	tail
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_examine_chapel
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_rat_invasion
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_search_house
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_return_home
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_return
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_rest
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_oversleep
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_avoids_mina
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_visit_snelling
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_visit_smollet
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_bloxam_mention
char_jonathan_harker	PARTECIPA_COME_DESTINANTE	evt_search_bloxam
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_letter_received
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_walworth_search
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_deputy_discovery
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_poplar_journey
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_cold_storage_found
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_bloxam_interview
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_piccadilly_discovery
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_agent_visit
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_return_purfleet
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_diary_reading
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_group_discussion
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_count_attack
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_wakes
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_mina_account
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_dawn
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_van_helsing_strategy
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_piccadilly_plan
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_force_disposition
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_shaving
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_attack
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_breakfast
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_exploration
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_realization
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_count_returns
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_conversation
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_mina_despair
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_oath_swearing
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_carfax_entry
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_box_opening
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_wafer_placement
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_return_to_station
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_planning
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_waiting
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_entering
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_discovery
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_examination
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_professor_speech
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_confrontation
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_count_speech
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_pursuit
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_comfort
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_supper
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narration
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_mrs_harker_speech
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_outburst
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_mrs_harker_plea
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_emotional_reconciliation
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_men_weep
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_watch_arranged
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_awakening
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_vanhelsing_message
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_comfort
char_jonathan_harker	PARTECIPA_COME_AMICO	char_mina_murray
char_jonathan_harker	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_meeting_report
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_van_helsing_speech
char_jonathan_harker	COME	AIUTANTE_MAGICO
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_harker_consultation
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_mina_promise
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_promise_made
char_jonathan_harker	PARTECIPA_COME_DESTINATARIO	evt_mina_wakes
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_mina_insists
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_mina_revelation
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_affairs_settled
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_excitement
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_group_meeting
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_task_assignment
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_interrogation
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_solicitor_discussion
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_demand_stay
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_letter_writing
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_letter_inspection
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_warning
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_window_observation
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_second_observation
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_diary_writing
char_jonathan_harker	PROVIENE_DA	loc_london
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_hypnotic_trance_1
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_arrival_galatz
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_visit_ship
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_interview_captain
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_find_hildesheim
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_search_skinsky
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_return_hotel
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_consult_mina
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_council_of_war
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_van_helsing_persuasion
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_preparations
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_mina_goodbye
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_goodbye
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_launch_departure
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_river_journey
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_boat_search
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_flag_trick
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_pursuit
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_convergence
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_halt_command
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_battle
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_chest_opened
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_dracula_death
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_morris_death
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_flames
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_transylvania_journey
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_marriage_godalming
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_marriage_seward
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_fair_woman_advances
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_unconscious
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_wakes_bed
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_door_closed
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_count_demands_letters
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_writes_letters
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_jonathan_throws_letters
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_letters_thrown
char_jonathan_harker	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_count_arrives
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_door_locked
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_sleeps
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_papers_missing
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_clothes_missing
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_calls_slovaks
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_watches_moonlight
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_phantom_shapes
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_flees
char_jonathan_harker	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_woman_cries_out
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_climbs_window
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_explores_room
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_descends_stairs
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_chapel_discovery
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_count_found
char_jonathan_harker	PARTECIPA_COME_SOGGETTO	evt_narrator_returns
char_count_dracula	PARTECIPA_COME_DESTINANTE	evt_receives_letter
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_leaves_window
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_awakens_jonathan
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_jonathan_requests_leave
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_wolves_appear
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_jonathan_refuses_leave
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_jonathan_finds_count_in_box
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_jonathan_attacks_count
char_count_dracula	COME	OPPONENTE_ANTAGONISTA
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_lucy_found
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_bat_appearance
char_count_dracula	PARTECIPA_COME_DESTINANTE	evt_renfield_carfax
char_count_dracula	COME	DESTINANTE_MANDANTE
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_encounter
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_coming_london
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_van_helsing_vigil
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_door_opens
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_welcome_greeting
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_dracula_carries_luggage
char_count_dracula	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_supper_meal
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_letter_reading
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_conversation_by_fire
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_dracula_departure
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_van_helsing_discourse
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_campaign_planning
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_examine_chapel
char_count_dracula	PARTECIPA_COME_DESTINANTE	evt_boxes_delivery
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_bloxam_interview
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_visit
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_entry
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_struggle
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_attack
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_retreat
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_count_escape
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_threat
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_first_bite
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_blood_drinking
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_mockery
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_blood_exchange
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_curse
char_count_dracula	COME	SOGGETTO_EROE
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_renfield_death
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_shaving
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_attack
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_mirror_destroyed
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_returns
char_count_dracula	PARTECIPA_COME_DONATORE	evt_conversation
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_telegram
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_arrival
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_confrontation
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_speech
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_pursuit
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_jonathan_outburst
char_count_dracula	PROVIENE_DA	loc_london
char_count_dracula	PROVIENE_DA	loc_castle_dracula
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_dracula_at_wharf
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_box_loading
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_fog_appearance
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_ship_departure
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_van_helsing_speech
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_plan
char_count_dracula	PROVIENE_DA	loc_black_sea
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_mina_trance
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_interrogation
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_solicitor_discussion
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_demand_stay
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_letter_writing
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_letter_inspection
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_warning
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_window_observation
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_second_observation
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_skinsky_death
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_dracula_escape
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_box_transport
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_skinsky_murder
char_count_dracula	PARTECIPA_COME_OPPONENTE_RIVALE	evt_boat_search
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_dracula_tomb_sealing
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_dracula_death
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_intervenes
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_demands_letters
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_arrives
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_letter_burned
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_emerges_window
char_count_dracula	PARTECIPA_COME_SOGGETTO	evt_count_calls_wolves
char_count_dracula	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_count_found
char_landlord_golden_krone	PARTECIPA_COME_OPPONENTE_RIVALE	evt_landlord_inquiry
char_landlady_golden_krone	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_meeting_landlady
char_landlady_golden_krone	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_landlady_warning
char_landlady_golden_krone	PARTECIPA_COME_DONATORE	evt_crucifix_gift
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_writes_lucy
char_mina_murray	PARTECIPA_COME_AMICO	evt_lucy_confession
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_arrival
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_conversation_swales
char_mina_murray	PROVIENE_DA	char_jonathan_harker
char_mina_murray	COME	SOGGETTO_EROE
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_alone
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_no_letter
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_anxiety
char_mina_murray	PARTECIPA_COME_DESTINATARIO	evt_silence
char_mina_murray	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_lucy_sleep
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_swales_meeting
char_mina_murray	PARTECIPA_COME_DESTINATARIO	evt_swales_confession
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_ship_sighting
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_funeral
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_walk_cliffs
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_search
char_mina_murray	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_lucy_found
char_mina_murray	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_return_home
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_day_after
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_lucy_sleepwalking_night1
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_lucy_sleepwalking_night2
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_cliff_walk
char_mina_murray	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_lucy_strange_remark
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_evening_walk
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_lucy_at_window
char_mina_murray	PARTECIPA_COME_DESTINATARIO	evt_lucy_mother_confession
char_mina_murray	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_lucy_fading
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_lucy_window_faint
char_mina_murray	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_lucy_recovery
char_mina_murray	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_lucy_remembers_night
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_departure
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_journey
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_finds_jonathan
char_mina_murray	PARTECIPA_COME_DESTINATARIO	evt_jonathan_notebook
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_jonathan_marriage
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_letter1
char_mina_murray	PARTECIPA_COME_DESTINATARIO	evt_hawkins_inheritance
char_mina_murray	PARTECIPA_COME_SOGGETTO	evt_mina_letter2
