head	relation	tail
evt_flory_ma_hla_may_encounter	AVVIENE_IN	loc_bedroom
evt_flory_ma_hla_may_encounter	AVVIENE_DOPO	evt_ma_hla_may_arrives
evt_flory_dismisses_ma_hla_may	COME	CAMBIAMENTO_DI_STATO
evt_flory_dismisses_ma_hla_may	AVVIENE_IN	loc_bedroom
evt_flory_dismisses_ma_hla_may	AVVIENE_DOPO	evt_flory_ma_hla_may_encounter
evt_flory_prepares_walk	COME	PREPARAZIONE
evt_flory_prepares_walk	AVVIENE_IN	loc_bedroom
evt_flory_prepares_walk	AVVIENE_DOPO	evt_flory_dismisses_ma_hla_may
evt_flory_jungle_walk	COME	SPOSTAMENTO_VIAGGIO
evt_flory_jungle_walk	AVVIENE_IN	loc_jungle
evt_flory_jungle_walk	AVVIENE_DOPO	evt_flory_prepares_walk
evt_flory_reaches_stream	COME	SPOSTAMENTO_VIAGGIO
evt_flory_reaches_stream	AVVIENE_IN	loc_stream
evt_flory_reaches_stream	AVVIENE_DOPO	evt_flory_jungle_walk
