head	relation	tail
evt_bank_visit	AVVIENE_DOPO	evt_night_in_chambers
evt_bank_visit	AVVIENE_DOPO	evt_hyde_house_search
evt_story_telling	AVVIENE_DOPO	evt_sunday_walk
evt_story_telling	AVVIENE_DOPO	evt_birth
char_jekyll	COME	SOGGETTO_EROE
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_first_transformation
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_reverse_transformation
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_will_creation
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_bank_account
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_cruelty
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_confrontation
char_jekyll	PARTECIPA_COME_DONATORE	evt_payment
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_adventure
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_awakening
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_transformation_discovery
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_return_to_jekyll
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_choice
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_two_months_virtue
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_relapse
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_transformation_back
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_remorse
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_redemption
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_temptation_again
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_final_transformation
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_lanyon_meeting
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_return_home
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_sleep
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_transformation_court
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_cabinet_refuge
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_double_dose
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_repeated_transformations
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_drug_failure
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_final_statement
char_jekyll	COME	OGGETTO_DI_VALORE
char_jekyll	PARTECIPA_COME_DESTINANTE	evt_reading_will
char_jekyll	COME	DESTINATARIO_BENEFICIARIO
char_jekyll	PARTECIPA_COME_DESTINANTE	evt_jekyll_promise
char_jekyll	PARTECIPA_COME_DESTINATARIO	evt_utterson_visits_jekyll
char_jekyll	PARTECIPA_COME_DESTINATARIO	evt_jekyll_letter_received
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_envelope_burned
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_letter_handed
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_hyde_dictates
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_seclusion
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_utterson_dinner_jan8
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_confined
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_lanyon_rejects_jekyll
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_replies
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_seclusion_deepens
char_jekyll	PARTECIPA_COME_AMICO	char_lanyon
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_window
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_greeting
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_invitation
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_jekyll_refusal
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_terror
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_poole_confession
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_voice_from_cabinet
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_medicine_orders
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_footsteps_heard
char_jekyll	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_utterson_demands_entry
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_voice_pleads_mercy
char_jekyll	COME	DESTINANTE_MANDANTE
char_jekyll	PARTECIPA_COME_DESTINANTE	evt_jekyll_request
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_lanyon_receives_letter
char_jekyll	PARTECIPA_COME_DESTINANTE	evt_letter_reading
char_jekyll	PARTECIPA_COME_SOGGETTO	evt_revelation
evt_birth	COME	ESPOSIZIONE
evt_reflection	AVVIENE_DOPO	evt_birth
evt_scientific_studies	AVVIENE_DOPO	evt_reflection
evt_discovery	AVVIENE_DOPO	evt_scientific_studies
evt_discovery	COME	RIVELAZIONE_SCOPERTA
evt_drug_creation	AVVIENE_DOPO	evt_discovery
evt_drug_creation	COME	PREPARAZIONE
evt_first_transformation	AVVIENE_DOPO	evt_drug_creation
evt_first_transformation	COME	CAMBIAMENTO_DI_STATO
evt_first_transformation	AVVIENE_IN	loc_laboratory
evt_mirror_moment	AVVIENE_DOPO	evt_first_transformation
evt_mirror_moment	AVVIENE_IN	loc_jekyll_bedroom
evt_reverse_transformation	AVVIENE_DOPO	evt_mirror_moment
evt_reverse_transformation	COME	CAMBIAMENTO_DI_STATO
evt_house_preparation	AVVIENE_DOPO	evt_reverse_transformation
evt_house_preparation	COME	PREPARAZIONE
evt_house_preparation	AVVIENE_IN	loc_soho_house
evt_will_creation	AVVIENE_DOPO	evt_house_preparation
evt_will_creation	COME	PREPARAZIONE
evt_pleasures_seeking	AVVIENE_DOPO	evt_will_creation
evt_pleasures_seeking	COME	LOTTA_SCONTRO
evt_pleasures_seeking	AVVIENE_IN	loc_soho_house
evt_cruelty_to_child	AVVIENE_DOPO	evt_pleasures_seeking
evt_cruelty_to_child	COME	LOTTA_SCONTRO
evt_bank_account	AVVIENE_DOPO	evt_confrontation
evt_bank_account	COME	PREPARAZIONE
evt_bank_account	AVVIENE_DOPO	evt_payment
evt_bank_account	AVVIENE_DOPO	evt_cruelty
loc_jekyll_house	COME	AL_CHIUSO
loc_jekyll_house	COME	RIFUGIO
loc_jekyll_house	COME	IL_CASTELLO
loc_laboratory	COME	AL_CHIUSO
loc_laboratory	COME	SPAZIO_STRATEGICO
loc_soho_house	COME	AL_CHIUSO
loc_soho_house	COME	RIFUGIO
loc_jekyll_study	COME	AL_CHIUSO
char_danvers_carew	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_murder
char_danvers_carew	COME	OGGETTO_DI_VALORE
char_danvers_carew	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_murder_danvers
char_child	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_cruelty
char_bradshaw	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_return_to_jekyll
char_bradshaw	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_preparation_for_attack
char_lanyon	PARTECIPA_COME_DESTINATARIO	evt_plan_lanyon
char_lanyon	PARTECIPA_COME_OPPONENTE_RIVALE	evt_lanyon_meeting
char_lanyon	COME	DONATORE_FORNITORE
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_visit_lanyon
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_conversation_lanyon
char_lanyon	COME	SOGGETTO_EROE
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_utterson_dinner_jan8
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_utterson_visits_lanyon
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_lanyon_shock
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_lanyon_rejects_jekyll
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_lanyon_death
char_lanyon	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_lanyon_funeral
char_lanyon	COME	DESTINATARIO_BENEFICIARIO
char_lanyon	PARTECIPA_COME_DESTINATARIO	evt_jekyll_request
char_lanyon	PARTECIPA_COME_DESTINATARIO	evt_lanyon_receives_letter
char_lanyon	PARTECIPA_COME_DESTINATARIO	evt_letter_reading
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_journey_to_jekyll
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_drawer_retrieval
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_examination
char_lanyon	PARTECIPA_COME_SOGGETTO	evt_visitor_arrival
char_lanyon	PARTECIPA_COME_SPETTATORE_NEUTRALE	evt_transformation
char_lanyon	PARTECIPA_COME_DESTINATARIO	evt_revelation
evt_cruelty	COME	LOTTA_SCONTRO
evt_cruelty	AVVIENE_IN	loc_jekyll_house
evt_payment	AVVIENE_DOPO	evt_confrontation
evt_signature	AVVIENE_DOPO	evt_bank_account
evt_adventure	COME	SPOSTAMENTO_VIAGGIO
evt_awakening	AVVIENE_DOPO	evt_adventure
evt_awakening	COME	CAMBIAMENTO_DI_STATO
evt_awakening	AVVIENE_IN	loc_jekyll_house
evt_awakening	AVVIENE_DOPO	evt_sleep
evt_transformation_discovery	AVVIENE_DOPO	evt_awakening
evt_transformation_discovery	COME	RIVELAZIONE_SCOPERTA
evt_transformation_discovery	AVVIENE_IN	loc_jekyll_house
evt_return_to_jekyll	AVVIENE_DOPO	evt_transformation_discovery
evt_return_to_jekyll	COME	CAMBIAMENTO_DI_STATO
evt_return_to_jekyll	AVVIENE_IN	loc_jekyll_house
evt_choice	AVVIENE_DOPO	evt_return_to_jekyll
evt_choice	COME	SACRIFICIO
evt_two_months_virtue	AVVIENE_DOPO	evt_choice
evt_relapse	AVVIENE_DOPO	evt_two_months_virtue
evt_relapse	COME	CAMBIAMENTO_DI_STATO
evt_murder	AVVIENE_DOPO	evt_relapse
evt_murder	COME	LOTTA_SCONTRO
evt_murder	AVVIENE_IN	loc_lane_river
evt_destruction_papers	AVVIENE_DOPO	evt_murder
evt_destruction_papers	AVVIENE_IN	loc_soho_house
evt_transformation_back	AVVIENE_DOPO	evt_destruction_papers
evt_transformation_back	COME	CAMBIAMENTO_DI_STATO
evt_remorse	AVVIENE_DOPO	evt_transformation_back
evt_remorse	COME	RIVELAZIONE_SCOPERTA
evt_news_murder	AVVIENE_DOPO	evt_remorse
evt_redemption	AVVIENE_DOPO	evt_news_murder
evt_redemption	COME	SACRIFICIO
evt_temptation_again	AVVIENE_DOPO	evt_redemption
evt_final_transformation	AVVIENE_DOPO	evt_temptation_again
evt_final_transformation	COME	CAMBIAMENTO_DI_STATO
evt_final_transformation	AVVIENE_IN	loc_regent_park
evt_plan_lanyon	AVVIENE_DOPO	evt_final_transformation
evt_plan_lanyon	AVVIENE_DOPO	evt_escape_plan
loc_jekyll_cabinet	COME	AL_CHIUSO
loc_jekyll_cabinet	COME	RIFUGIO
loc_jekyll_cabinet	COME	SPAZIO_STRATEGICO
loc_jekyll_cabinet	PROVIENE_DA	loc_surgical_theatre
loc_surgical_theatre	COME	AL_CHIUSO
loc_back_passage	COME	AL_CHIUSO
loc_court	COME	ALL_APERTO
loc_regent_park	COME	ALL_APERTO
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_visit_jekyll_house
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_visit
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_confession
char_poole	COME	AIUTANTE_MAGICO
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_utterson_summoned
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_night_journey
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_arrival_at_house
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_questions_voice
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_reveals_suspicion
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_sees_figure
char_poole	PARTECIPA_COME_DESTINATARIO	evt_utterson_explanation
char_poole	PARTECIPA_COME_SOGGETTO	evt_poole_identifies_hyde
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_decision_to_break_door
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_preparation_for_attack
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_waiting_in_theatre
char_poole	COME	SOGGETTO_EROE
char_poole	PARTECIPA_COME_SOGGETTO	evt_door_breaking
char_poole	PARTECIPA_COME_SOGGETTO	evt_body_discovery
char_poole	PARTECIPA_COME_SOGGETTO	evt_building_search
char_poole	PARTECIPA_COME_SOGGETTO	evt_cabinet_examination
char_poole	PARTECIPA_COME_AIUTANTE_ALLEATO	evt_door_opening
char_woman_lights	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_woman_encounter
char_hansom_driver	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_hotel_arrival
loc_hotel_portland	COME	AL_CHIUSO
loc_private_room_inn	COME	AL_CHIUSO
evt_escape_plan	COME	PREPARAZIONE
evt_hotel_arrival	COME	SPOSTAMENTO_VIAGGIO
evt_hotel_arrival	AVVIENE_DOPO	evt_escape_plan
evt_hotel_arrival	AVVIENE_IN	loc_hotel_portland
evt_letter_writing	AVVIENE_DOPO	evt_hotel_arrival
evt_letter_writing	AVVIENE_IN	loc_private_room_inn
evt_letter_writing	COME	PREPARAZIONE
evt_waiting	AVVIENE_DOPO	evt_letter_writing
evt_waiting	AVVIENE_IN	loc_private_room_inn
evt_cab_ride	AVVIENE_DOPO	evt_waiting
evt_cab_ride	AVVIENE_IN	loc_london_street
evt_woman_encounter	AVVIENE_DOPO	evt_cab_ride
evt_woman_encounter	COME	LOTTA_SCONTRO
evt_lanyon_meeting	AVVIENE_DOPO	evt_woman_encounter
evt_lanyon_meeting	AVVIENE_IN	loc_lanyon_house
evt_return_home	AVVIENE_DOPO	evt_lanyon_meeting
evt_return_home	AVVIENE_IN	loc_jekyll_house
evt_sleep	AVVIENE_DOPO	evt_return_home
evt_transformation_court	AVVIENE_DOPO	evt_awakening
evt_transformation_court	AVVIENE_IN	loc_court
evt_transformation_court	COME	CAMBIAMENTO_DI_STATO
evt_cabinet_refuge	AVVIENE_DOPO	evt_transformation_court
evt_cabinet_refuge	AVVIENE_IN	loc_jekyll_cabinet
evt_double_dose	AVVIENE_DOPO	evt_cabinet_refuge
evt_double_dose	COME	CAMBIAMENTO_DI_STATO
evt_repeated_transformations	AVVIENE_DOPO	evt_double_dose
evt_repeated_transformations	COME	LOTTA_SCONTRO
evt_drug_failure	AVVIENE_DOPO	evt_repeated_transformations
evt_drug_failure	COME	SCONFITTA
evt_final_statement	AVVIENE_DOPO	evt_drug_failure
evt_final_statement	AVVIENE_IN	loc_jekyll_house
obj_letters	PARTECIPA_COME_DESTINATARIO	evt_letter_writing
obj_drug_mixture	PARTECIPA_COME_DONATORE	evt_double_dose
obj_drug_mixture	PARTECIPA_COME_OGGETTO_BERSAGLIO	evt_drug_failure
obj_jekyll_confession	PARTECIPA_COME_DESTINATARIO	evt_final_statement
org_project_gutenberg	COME	SOGGETTO_EROE
org_pgaf	COME	AIUTANTE_MAGICO
org_pgaf	PROVIENE_DA	loc_fairbanks_alaska
org_pgaf	PROVIENE_DA	loc_saltlake_city
person_michael_hart	PARTECIPA_COME_DESTINANTE	evt_origination
person_gregory_newby	PARTECIPA_COME_SOGGETTO	org_pgaf
evt_creation_pgaf	AVVIENE_DOPO	evt_origination
evt_creation_pgaf	AVVIENE_IN	loc_fairbanks_alaska
evt_distribution	COME	PREPARAZIONE
evt_donations	COME	ALLEANZA_PATTO
evt_origination	AVVIENE_DOPO	evt_dinner
loc_fairbanks_alaska	COME	AL_CHIUSO
loc_saltlake_city	COME	AL_CHIUSO
evt_dinner	COME	ESPOSIZIONE
evt_dinner	AVVIENE_IN	loc_utterson_house
evt_reading_will	COME	RIVELAZIONE_SCOPERTA
evt_reading_will	AVVIENE_IN	loc_utterson_business_room
evt_reading_will	AVVIENE_DOPO	evt_dinner
evt_visit_lanyon	COME	SPOSTAMENTO_VIAGGIO
evt_visit_lanyon	AVVIENE_IN	loc_cavendish_square
evt_visit_lanyon	AVVIENE_DOPO	evt_reading_will
evt_conversation_lanyon	COME	RIVELAZIONE_SCOPERTA
evt_conversation_lanyon	AVVIENE_IN	loc_lanyon_house
evt_conversation_lanyon	AVVIENE_DOPO	evt_visit_lanyon
evt_sleepless_night	COME	CAMBIAMENTO_DI_STATO
evt_sleepless_night	AVVIENE_DOPO	evt_conversation_lanyon
evt_haunting_door	COME	SPOSTAMENTO_VIAGGIO
evt_haunting_door	AVVIENE_IN	loc_by_street
evt_haunting_door	AVVIENE_DOPO	evt_sleepless_night
evt_encounter_hyde	COME	RIVELAZIONE_SCOPERTA
evt_encounter_hyde	AVVIENE_IN	loc_by_street
evt_encounter_hyde	AVVIENE_DOPO	evt_haunting_door
evt_hyde_enters_house	AVVIENE_IN	loc_jekyll_house
evt_hyde_enters_house	AVVIENE_DOPO	evt_encounter_hyde
evt_utterson_reflection	AVVIENE_DOPO	evt_hyde_enters_house
evt_utterson_reflection	COME	RIVELAZIONE_SCOPERTA
evt_utterson_reflection	AVVIENE_DOPO	evt_butler_conversation
evt_utterson_reflection	PARTECIPA_COME_SOGGETTO	char_utterson
evt_visit_jekyll_house	COME	SPOSTAMENTO_VIAGGIO
evt_visit_jekyll_house	AVVIENE_IN	loc_jekyll_house
evt_visit_jekyll_house	AVVIENE_DOPO	evt_utterson_reflection
evt_visit_jekyll_house	AVVIENE_DOPO	evt_butler_conversation
loc_utterson_house	COME	AL_CHIUSO
loc_utterson_business_room	COME	AL_CHIUSO
loc_cavendish_square	COME	SPAZIO_STRATEGICO
loc_cavendish_square	COME	LA_SOGLIA
loc_by_street	COME	LA_STRADA
loc_jekyll_hall	COME	SPAZIO_AFFETTIVO
loc_jekyll_hall	COME	AL_CHIUSO
obj_jekyll_will	COME	OGGETTO_DI_VALORE
evt_butler_conversation	COME	ESPOSIZIONE
evt_butler_conversation	AVVIENE_IN	loc_jekyll_house
evt_butler_conversation	PARTECIPA_COME_SOGGETTO	char_utterson
evt_butler_conversation	PARTECIPA_COME_SOGGETTO	char_poole
evt_jekyll_dinner	COME	ESPOSIZIONE
evt_jekyll_dinner	AVVIENE_IN	loc_dining_room
evt_jekyll_dinner	AVVIENE_DOPO	evt_utterson_reflection
evt_jekyll_dinner	PARTECIPA_COME_SOGGETTO	char_jekyll
evt_jekyll_dinner	PARTECIPA_COME_SOGGETTO	char_utterson
evt_utterson_jekyll_conversation	COME	RIVELAZIONE_SCOPERTA
evt_utterson_jekyll_conversation	AVVIENE_IN	loc_jekyll_house
evt_utterson_jekyll_conversation	AVVIENE_DOPO	evt_jekyll_dinner
evt_utterson_jekyll_conversation	PARTECIPA_COME_SOGGETTO	char_utterson
evt_utterson_jekyll_conversation	PARTECIPA_COME_SOGGETTO	char_jekyll
evt_jekyll_promise	COME	ALLEANZA_PATTO
evt_jekyll_promise	AVVIENE_DOPO	evt_utterson_jekyll_conversation
evt_jekyll_promise	PARTECIPA_COME_SOGGETTO	char_jekyll
evt_jekyll_promise	PARTECIPA_COME_SOGGETTO	char_utterson
evt_jekyll_promise	AVVIENE_DOPO	evt_murder
loc_dining_room	COME	AL_CHIUSO
